データ日時,発電量(kwh),消費量(kwh),売電量(kwh),買電量(kwh)
2025/02/19 13:00,3.87,0.83,2.84,0
2025/02/19 14:00,3.81,1.19,2.62,0
2025/02/19 15:00,4.66,2.74,1.92,0
2025/02/19 16:00,0.78,2.48,0.01,0
2025/02/19 17:00,0.04,1.38,0.01,0
2025/02/19 18:00,0,1.27,0.01,0.01
2025/02/19 19:00,0,1.56,0.01,0.68
2025/02/19 20:00,0,1.28,0,1.31
2025/02/19 21:00,0,1.53,0,1.57
2025/02/19 22:00,0,1.07,0,1.11
2025/02/19 23:00,0,1.16,0,1.2
2025/02/20 00:00,0,1.29,0,1.33
2025/02/20 01:00,0,1.02,0,1.06
2025/02/20 02:00,0,1.2,0,1.23
2025/02/20 03:00,0,1.1,0,1.14
2025/02/20 04:00,0,2.4,0,2.44
2025/02/20 05:00,0,1.17,0,1.21
2025/02/20 06:00,0.02,1.11,0,1.11
2025/02/20 07:00,0.48,1.03,0,0.63
2025/02/20 08:00,2.64,0.93,0.89,0.18
2025/02/20 09:00,6.47,0.83,3.09,0
2025/02/20 10:00,7.24,0.96,3.55,0
2025/02/20 11:00,7.6,1.92,5.68,0
2025/02/20 12:00,7.62,0.81,6.81,0
2025/02/20 13:00,6.95,0.7,6.25,0
2025/02/20 14:00,5.49,1.02,4.47,0
2025/02/20 15:00,3.36,2.84,0.79,0
2025/02/20 16:00,1.04,2.44,0.01,0
2025/02/20 17:00,0.05,2.45,0.01,0.02
2025/02/20 18:00,0,1.15,0.01,0.01
2025/02/20 19:00,0,1.29,0,1.32
2025/02/20 20:00,0,1.4,0,1.43
2025/02/20 21:00,0,1.21,0,1.24
2025/02/20 22:00,0,0.99,0,1.02
2025/02/20 23:00,0,0.97,0,0.99
2025/02/21 00:00,0,1.03,0,1.05
2025/02/21 01:00,0,0.93,0,0.96
2025/02/21 02:00,0,1.01,0,1.03
2025/02/21 03:00,0,1.06,0,1.09
2025/02/21 04:00,0,1.18,0,1.21
2025/02/21 05:00,0,0.94,0,0.97
2025/02/21 06:00,0.05,2.22,0,2.18
2025/02/21 07:00,1.5,1.15,0.03,0.28
2025/02/21 08:00,2.35,0.77,0.36,0
2025/02/21 09:00,4.28,0.79,1.17,0
2025/02/21 10:00,4.25,0.75,1.22,0
2025/02/21 11:00,3.81,0.73,3.07,0
2025/02/21 12:00,6.22,1.52,4.72,0
2025/02/21 13:00,4.22,0.7,3.52,0
2025/02/21 14:00,1.1,0.87,0.45,0
2025/02/21 15:00,0.5,2.88,0.01,0.01
2025/02/21 16:00,0.22,2.7,0.01,0
2025/02/21 17:00,0,2.27,0,2.28
2025/02/21 18:00,0,1.18,0,1.21
2025/02/21 19:00,0,1.32,0,1.35
2025/02/21 20:00,0,1.09,0,1.12
2025/02/21 21:00,0,1.11,0,1.14
2025/02/21 22:00,0,1.19,0,1.21
2025/02/21 23:00,0,0.95,0,0.98
